,movie,chapter,character,dialog,Unnamed: 0,gender,releaseYear,processed_tokens,processed_text,preprocessed_tokens,preprocessed_text
10204,Harry Potter and the Order of the Phoenix,Grawp,hermione granger,of course we'll help,2759.0,female,2007,"['course', 'help']",course help,"['course', 'help']",course help
10205,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,knew yeh'd say yes!,2760.0,male,2007,"['know', ""yeh'd"", 'say', 'yes', '!']",know yeh'd say yes !,"[""yeh'd"", 'yes', '!']",yeh'd yes !
10206,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,okay real quiet like from here on,2761.0,male,2007,"['okay', 'real', 'quiet', 'like']",okay real quiet like,"['okay', 'real', 'quiet', 'like']",okay real quiet like
10207,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,there we are!,2762.0,male,2007,['!'],!,['!'],!
10208,Harry Potter and the Order of the Phoenix,Grawp,hermione granger,hagrid i thought none of them wanted to come!,2763.0,female,2007,"['hagrid', 'I', 'think', 'none', 'want', 'come', '!']",hagrid I think none want come !,"['hagrid', 'think', 'none', 'want', '!']",hagrid think none want !
10209,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,none o' them did hermione! i didn' have much ruddy choice inna matter! i couldn' leave 'im!,2764.0,male,2007,"['none', ""'"", 'hermione', '!', 'I', ""'"", 'much', 'ruddy', 'choice', 'inna', 'matter', '!', 'I', ""'"", 'leave', ""'"", 'I', '!']",none ' hermione ! I ' much ruddy choice inna matter ! I ' leave ' I !,"['none', ""'"", 'hermione', '!', ""'"", 'much', 'ruddy', 'choice', 'inna', 'matter', '!', ""'"", 'leave', ""'"", '!']",none ' hermione ! ' much ruddy choice inna matter ! ' leave ' !
10210,Harry Potter and the Order of the Phoenix,Grawp,hermione granger,oh why hagrid why,2765.0,female,2007,"['oh', 'hagrid']",oh hagrid,"['oh', 'hagrid']",oh hagrid
10211,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,he's me brother!,2766.0,male,2007,"['I', 'brother', '!']",I brother !,"['brother', '!']",brother !
10212,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,well halfbrother anyway me mum had 'im afore she died,2767.0,male,2007,"['well', 'halfbrother', 'anyway', 'I', 'mum', ""'"", 'I', 'afore', 'die']",well halfbrother anyway I mum ' I afore die,"['halfbrother', 'anyway', 'mum', ""'"", 'afore', 'die']",halfbrother anyway mum ' afore die
10213,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,here i'll introduce yeh to grawp!,2768.0,male,2007,"['I', 'introduce', 'yeh', 'grawp', '!']",I introduce yeh grawp !,"['introduce', 'yeh', 'grawp', '!']",introduce yeh grawp !
10214,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,yeh all righ' grawp,2769.0,male,2007,"['yeh', 'righ', ""'"", 'grawp']",yeh righ ' grawp,"['yeh', 'righ', ""'"", 'grawp']",yeh righ ' grawp
10215,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,look wha' i brough' yeh grawpy! two new friends an' all we 'ave harry potter here see an' over here is hermy,2770.0,male,2007,"['look', 'wha', ""'"", 'I', 'brough', ""'"", 'yeh', 'grawpy', '!', 'two', 'new', 'friend', ""'"", ""'"", 'ave', 'harry', 'potter', 'see', ""'"", 'hermy']",look wha ' I brough ' yeh grawpy ! two new friend ' ' ave harry potter see ' hermy,"['look', 'wha', ""'"", 'brough', ""'"", 'yeh', 'grawpy', '!', 'two', 'new', 'friend', ""'"", ""'"", 'ave', 'harry', 'potter', ""'"", 'hermy']",look wha ' brough ' yeh grawpy ! two new friend ' ' ave harry potter ' hermy
10216,Harry Potter and the Order of the Phoenix,Grawp,grawp,hermy!,2771.0,male,2007,"['hermy', '!']",hermy !,"['hermy', '!']",hermy !
10217,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,bad grawpy! bad boy!,2772.0,male,2007,"['bad', 'grawpy', '!', 'bad', 'boy', '!']",bad grawpy ! bad boy !,"['bad', 'grawpy', '!', 'bad', 'boy', '!']",bad grawpy ! bad boy !
10218,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,we don' attack our friends grawpy!,2773.0,male,2007,"[""'"", 'attack', 'friend', 'grawpy', '!']",' attack friend grawpy !,"[""'"", 'attack', 'friend', 'grawpy', '!']",' attack friend grawpy !
10219,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,see he don' know any better,2774.0,male,2007,"['see', ""'"", 'know', 'well']",see ' know well,"[""'""]",'
10220,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,anyway all yeh need teh do is go an' talk to 'im give 'ima bit o' company,2775.0,male,2007,"['anyway', 'yeh', 'need', 'teh', 'go', ""'"", 'talk', ""'"", 'I', 'give', ""'"", 'I', 'bit', ""'"", 'company']",anyway yeh need teh go ' talk ' I give ' I bit ' company,"['anyway', 'yeh', 'need', 'teh', ""'"", 'talk', ""'"", 'give', ""'"", 'bit', ""'"", 'company']",anyway yeh need teh ' talk ' give ' bit ' company
10221,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,oh blimey,2776.0,male,2007,"['oh', 'blimey']",oh blimey,"['oh', 'blimey']",oh blimey
10222,Harry Potter and the Order of the Phoenix,Grawp,bane,i thought we told you that you were no longer welcome in this place hagrid you or that beast you brought from afar,2777.0,male,2007,"['I', 'think', 'tell', 'long', 'welcome', 'place', 'hagrid', 'beast', 'bring', 'afar']",I think tell long welcome place hagrid beast bring afar,"['think', 'tell', 'long', 'welcome', 'place', 'hagrid', 'beast', 'bring', 'afar']",think tell long welcome place hagrid beast bring afar
10223,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,s'not up to you who comes and goes in this forest,2778.0,male,2007,"[""s'not"", 'come', 'go', 'forest']",s'not come go forest,"[""s'not"", 'forest']",s'not forest
10224,Harry Potter and the Order of the Phoenix,Grawp,bane,you stopped us from invoking our punishments on firenze for becoming the servant of the humans at,2779.0,male,2007,"['stop', 'invoke', 'punishment', 'firenze', 'become', 'servant', 'human']",stop invoke punishment firenze become servant human,"['stop', 'invoke', 'punishment', 'firenze', 'become', 'servant', 'human']",stop invoke punishment firenze become servant human
10225,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,stopped yeh from committin' murder yeh mean!,2780.0,male,2007,"['stop', 'yeh', 'committin', ""'"", 'murder', 'yeh', 'mean', '!']",stop yeh committin ' murder yeh mean !,"['stop', 'yeh', 'committin', ""'"", 'murder', 'yeh', 'mean', '!']",stop yeh committin ' murder yeh mean !
10226,Harry Potter and the Order of the Phoenix,Grawp,rubeus hagrid,well you'll tolerate 'im as long as he's here!,2781.0,male,2007,"['well', 'tolerate', ""'"", 'I', 'long', '!']",well tolerate ' I long !,"['tolerate', ""'"", 'long', '!']",tolerate ' long !
10227,Harry Potter and the Order of the Phoenix,Grawp,bane,we allow you to pass this time hagrid because you have young with you but the next time you enter this forest your life is forfeit,2782.0,male,2007,"['allow', 'pass', 'time', 'hagrid', 'young', 'next', 'time', 'enter', 'forest', 'life', 'forfeit']",allow pass time hagrid young next time enter forest life forfeit,"['allow', 'pass', 'time', 'hagrid', 'young', 'next', 'time', 'enter', 'forest', 'life', 'forfeit']",allow pass time hagrid young next time enter forest life forfeit
10228,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,severus snape,have you been practicing potter,2783.0,male,2007,"['practice', 'potter']",practice potter,"['practice', 'potter']",practice potter
10230,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,severus snape,well we shall see won't we,2785.0,male,2007,"['well', 'shall', 'see', 'not']",well shall see not,['shall'],shall
10231,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,sirius black,put that away james,2786.0,male,2007,"['put', 'away', 'jame']",put away jame,"['put', 'away', 'jame']",put away jame
10232,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,sirius black,i'm bored wish it was full moon,2787.0,male,2007,"['I', 'bored', 'wish', 'full', 'moon']",I bored wish full moon,"['bored', 'wish', 'full', 'moon']",bored wish full moon
10233,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,remus lupin,easy for you to say,2788.0,male,2007,"['easy', 'say']",easy say,['easy'],easy
10234,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,this should cheer you up sirius look sirius grins,2789.0,male,2007,"['cheer', 'sirius', 'look', 'sirius', 'grin']",cheer sirius look sirius grin,"['cheer', 'sirius', 'look', 'sirius', 'grin']",cheer sirius look sirius grin
10235,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,all right there snivellus,2790.0,male,2007,"['right', 'snivellus']",right snivellus,"['right', 'snivellus']",right snivellus
10236,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,sirius black,expelliarmus!,2791.0,male,2007,"['expelliarmus', '!']",expelliarmus !,"['expelliarmus', '!']",expelliarmus !
10237,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,impedimenta!,2792.0,male,2007,"['impedimenta', '!']",impedimenta !,"['impedimenta', '!']",impedimenta !
10238,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,severus snape,you just wait,2793.0,male,2007,['wait'],wait,['wait'],wait
10239,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,and now the moment you've all been waiting for,2794.0,male,2007,"['moment', 'wait']",moment wait,"['moment', 'wait']",moment wait
10240,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,leave him alone james potter!,2795.0,female,2007,"['leave', 'alone', 'james', 'potter', '!']",leave alone james potter !,"['leave', 'alone', 'james', 'potter', '!']",leave alone james potter !
10241,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,another charity case lily,2796.0,male,2007,"['another', 'charity', 'case', 'lily']",another charity case lily,"['another', 'charity', 'case', 'lily']",another charity case lily
10243,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,nothing it's more the fact that he exists you see,2798.0,male,2007,"['nothing', 'fact', 'exist', 'see']",nothing fact exist see,"['nothing', 'fact', 'exist']",nothing fact exist
10244,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,severus snape,semper,2799.0,male,2007,['semper'],semper,['semper'],semper
10245,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,levicorpus!,2800.0,male,2007,"['levicorpus', '!']",levicorpus !,"['levicorpus', '!']",levicorpus !
10246,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,leave him alone potter!,2801.0,female,2007,"['leave', 'alone', 'potter', '!']",leave alone potter !,"['leave', 'alone', 'potter', '!']",leave alone potter !
10247,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,i will if you go out with me,2802.0,male,2007,"['I', 'go', 'I']",I go I,[],
10248,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,i wouldn't go out with you if it were a choice between you and the giant squid! now let him down,2803.0,female,2007,"['I', 'would', 'not', 'go', 'choice', 'giant', 'squid', '!', 'let']",I would not go choice giant squid ! let,"['choice', 'giant', 'squid', '!', 'let']",choice giant squid ! let
10249,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,sirius black,locomotor mortis!,2804.0,male,2007,"['locomotor', 'mortis', '!']",locomotor mortis !,"['locomotor', 'mortis', '!']",locomotor mortis !
10250,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,i said leave him alone!,2805.0,female,2007,"['I', 'say', 'leave', 'alone', '!']",I say leave alone !,"['leave', 'alone', '!']",leave alone !
10251,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,don't make me hex you lily,2806.0,male,2007,"['not', 'make', 'I', 'hex', 'lily']",not make I hex lily,"['make', 'hex', 'lily']",make hex lily
10252,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,then let him go!,2807.0,female,2007,"['let', 'go', '!']",let go !,"['let', '!']",let !
10253,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,fine!,2808.0,male,2007,"['fine', '!']",fine !,"['fine', '!']",fine !
10254,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,you're lucky lily was here snivellus!,2809.0,male,2007,"['lucky', 'lily', 'snivellus', '!']",lucky lily snivellus !,"['lucky', 'lily', 'snivellus', '!']",lucky lily snivellus !
10255,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,severus snape,i don't need help from a mudblood like her!,2810.0,male,2007,"['I', 'not', 'need', 'help', 'mudblood', 'like', '!']",I not need help mudblood like !,"['need', 'help', 'mudblood', 'like', '!']",need help mudblood like !
10256,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,apologize to her! now!,2811.0,male,2007,"['apologize', '!', '!']",apologize ! !,"['apologize', '!', '!']",apologize ! !
10257,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,lily potter,don't make him apologize honestly you're as bad as he is!,2812.0,female,2007,"['not', 'make', 'apologize', 'honestly', 'bad', '!']",not make apologize honestly bad !,"['make', 'apologize', 'honestly', 'bad', '!']",make apologize honestly bad !
10258,Harry Potter and the Order of the Phoenix,Snape's Worst Memory,james potter,i would never call you that,2813.0,male,2007,"['I', 'would', 'never', 'call']",I would never call,"['never', 'call']",never call
